Ticker_Symbol,Security,GICS_Sector,GICS_Sub_Industry,Current_Price,Price_Change,Volatility,ROE,Cash_Ratio,Net_Cash_Flow,Net_Income,Earnings_Per_Share,Estimated_Shares_Outstanding,P/E_Ratio,P/B_Ratio,Cluster
EMR,Emerson Electric,Industrials,Electrical Components & Equipment,139.0500030517578,5.240436812010056,4.4502841167351885,12.328,16.11336032388664,3272250112.0,2438000128.0,4.32,560100000.0,32.1875,3.835968,1
ETR,Entergy,Utilities,Electric Utilities,115.11000061035156,1.019650683821247,2.588337104173243,10.751,7.112797717007073,-3913097728.0,1782428032.0,3.93,466595090.0,29.290075,3.038085,1
EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,130.77999877929688,-7.867590212557736,4.064065362218905,18.195,22.318218717383743,2864250112.0,5496999936.0,10.17,532628530.0,12.85939,2.2630997,2
EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,52.61000061035156,-12.651910281628224,2.90515204161737,13.402,3.098524811548819,2503225856.0,3284336896.0,5.27,625478000.0,9.982923,1.3100426,1
EFX,Equifax,Industrials,Research & Consulting Services,172.07000732421875,-5.166782985460389,10.680754055910455,14.37,3.814079234688572,1024662528.0,698700032.0,5.68,119072409.0,30.294016,4.5209007,1
EQIX,Equinix,Real Estate,Data Center REITs,1002.02001953125,-0.895999480366542,26.30433310640448,10.059,6.17967332123412,2725125120.0,1422000000.0,14.43,98624248.0,69.440056,6.911627,3
EQR,Equity Residential,Real Estate,Multi-Family Residential REITs,69.83000183105469,17.474803792766554,2.4861623877829118,8.671,0.4186326983078798,1416540928.0,952153984.0,2.5,374712144.0,27.932001,2.4557765,1
ESS,Essex Property Trust,Real Estate,Multi-Family Residential REITs,298.3299865722656,21.49853811027115,13.684921381017189,10.5579995,0.5426933526240199,983003264.0,572742016.0,8.89,64261739.0,33.557926,3.5296133,1
EVRG,Evergy,Utilities,Electric Utilities,88.12999725341797,7.523716396438829,1.920977986885928,8.866999,0.0917371729993568,-1101750016.0,882099968.0,3.76,230513025.0,23.43883,2.0001814,1
ES,Eversource Energy,Utilities,Electric Utilities,74.44000244140625,8.473000984450572,1.8175022159783232,10.912,0.6786605632161272,587291392.0,1748424960.0,4.67,376080025.0,15.940043,1.6930496,1
EXC,Exelon,Utilities,Electric Utilities,47.880001068115234,-1.2458418893957333,1.391555046406335,9.764,0.9066402176953792,-2807749888.0,2779000064.0,2.73,1023208142.0,17.538462,1.6712042,1
EXE,Expand Energy,Energy,Oil & Gas Exploration & Production,90.72000122070312,-11.860300061189326,4.357358160619234,17.568001,36.84647302904565,1687624960.0,3227000064.0,13.44,239228849.0,6.7500005,1.1143184,1
EXPE,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",268.69000244140625,17.560462909559483,16.71393320253577,71.494,105.3031743014636,3478249984.0,1488000000.0,11.31,114498625.0,23.756851,55.97708,3
EXPD,Expeditors International,Industrials,Air Freight & Logistics,167.57000732421875,15.1921399038047,7.374143551323998,36.641,290.19399948419635,783248512.0,836147008.0,6.18,130791133.0,27.11489,9.684448,0
EXR,Extra Space Storage,Real Estate,Self-Storage REITs,149.33999633789062,12.609213314359458,3.992154673514522,6.83,1.046166482477656,1340995200.0,942353024.0,4.45,211260936.0,33.55955,2.3656697,1
XOM,ExxonMobil,Energy,Integrated Oil & Gas,137.08999633789062,-15.51662124033858,6.697714471709147,9.873,7.735977108477934,11630499840.0,25314000896.0,5.94,4144947162.0,23.079124,2.2086709,2
FFIV,"F5, Inc.",Information Technology,Communications Equipment,408.1400146484375,32.66805201360058,40.8771295885682,20.34,123.23944383798936,759182528.0,708214016.0,12.16,56419247.0,33.564148,6.346842,3
FDS,FactSet,Financials,Financial Exchanges & Data,250.08999633789065,8.820584016287999,13.955941580308506,27.032,26.311876938363245,621161344.0,565969984.0,15.18,35565543.0,16.474966,4.402683,1
FAST,Fastenal,Industrials,Trading Companies & Distributors,48.59999847412109,6.516171854901812,1.4413830747378722,33.842,77.8899545683998,903862528.0,1299500032.0,1.13,1148035061.0,43.00885,13.985612,0
FRT,Federal Realty Investment Trust,Real Estate,Retail REITs,121.69000244140624,15.016182153898692,5.617988106421366,14.783,2.233235428627933,448925248.0,496808000.0,5.77,86389197.0,21.090122,3.335892,1
FDX,FedEx,Industrials,Air Freight & Logistics,313.0,8.653222958108845,13.71321560114904,14.846,16.808698207464,5534374912.0,4432999936.0,18.72,238606756.0,16.720085,2.3835814,2
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,41.79999923706055,-9.43157701240933,3.179513189185016,17.224999999999998,3.966794514790102,2446874880.0,2671000064.0,5.16,516879151.0,8.100776,1.3526194,1
FSLR,First Solar,Information Technology,Semiconductors,224.57000732421875,14.828449615959457,36.53427136373151,18.436001,186.91319177479727,1147664768.0,1665313024.0,15.47,107453363.0,14.516483,2.442731,1
FE,FirstEnergy,Utilities,Electric Utilities,48.52999877929688,-3.899395469967938,1.9776206870736817,9.4610006,0.1406545847984852,-1835124992.0,1065000000.0,1.84,578431175.0,26.374998,2.2184129,1
FLEX,Flex Ltd.,Information Technology,Electronic Manufacturing Services,136.86000061035156,102.15658313099097,31.55176701831045,17.347,48.755102040816325,839875008.0,880000000.0,2.33,366389554.0,58.736053,9.728797,0
FTNT,Fortinet,Information Technology,Systems Software,156.25,89.87726122447654,28.58517469275196,132.392,52.07596655972648,1813049984.0,1954499968.0,2.58,732648391.0,60.562016,115.91246,3
FTV,Fortive,Industrials,Industrial Machinery & Supplies & Components,62.650001525878906,10.583062222844978,1.2361690419882223,6.814000000000001,10.76676543508496,953612480.0,556499968.0,1.7,304861021.0,36.85294,3.1474504,1
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,56.47999954223633,-4.755480153635165,5.659686563559394,15.2,44.900249376558605,1406499968.0,1711000064.0,3.8,199474449.0,14.863158,2.166641,1
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,50.560001373291016,-5.459981664059695,4.847547010366304,15.2,44.900249376558605,1406499968.0,1711000064.0,3.8,220426203.0,13.3052635,1.9395428,1
BEN,Franklin Resources,Financials,Asset Management & Custody Banks,34.11000061035156,47.23224071068772,2.7565465405034666,6.704000000000001,19.600520630248177,-242137504.0,677600000.0,1.31,519637162.0,26.03817,1.4619406,1
FCX,Freeport-McMoRan,Materials,Copper,60.970001220703125,0.0888737036537913,4.100961538039125,15.630999,17.44468303613108,1709874944.0,2724999936.0,1.89,1437559865.0,32.25926,4.4920063,1
GRMN,Garmin,Consumer Discretionary,Consumer Electronics,240.02000427246097,-0.7030097308197292,11.184811610760995,19.899,747.9254921301634,810156096.0,1736195968.0,8.95,192856206.0,26.817879,4.99407,1
IT,Gartner,Information Technology,IT Consulting & Other Services,136.32000732421875,-12.50881877913233,11.23627006046254,94.878,44.985056219648605,1064192896.0,740636032.0,10.11,66951889.0,13.483681,145.9529,3
GE,GE Aerospace,Industrials,Aerospace & Defense,377.5199890136719,30.77002522465077,29.01386404709514,45.428002,15.660296634341128,5667999744.0,8563999744.0,8.04,1043337235.0,46.955223,21.813139,3
GEHC,GE HealthCare,Health Care,Health Care Equipment,65.56500244140625,-6.867896277950107,4.424278402650216,19.462,12.77545485365578,1483624960.0,1908999936.0,4.17,454891786.0,15.7230215,2.7957106,1
GEV,GE Vernova,Industrials,Heavy Electrical Equipment,1113.1099853515625,24.106124885487,71.54609572038665,75.708,81.68312856339838,9315624960.0,9374999552.0,34.17,268719995.0,32.575653,21.484879,3
GEN,Gen Digital,Information Technology,Systems Software,26.670000076293945,38.42501850004826,2.864146739022432,39.876997,3.9150759641604975,1422249984.0,973000000.0,1.57,602433854.0,16.98726,6.108566,1
GNRC,Generac,Industrials,Electrical Components & Equipment,252.66000366210932,29.224630800448804,29.099222032550543,7.388,15.526426734947938,115297624.0,188967008.0,3.21,58868681.0,78.71028,5.550162,0
GD,General Dynamics,Industrials,Aerospace & Defense,373.5400085449219,7.2673378441701,11.607072718027617,17.974001,25.86902654867257,5289500160.0,4341000192.0,15.88,270430187.0,23.52267,3.8676345,2
GM,General Motors,Consumer Discretionary,Automobile Manufacturers,76.0,3.724275807492868,2.9537109053481685,4.0149998,16.288386709334564,22466625536.0,2432999936.0,2.74,901665195.0,27.737226,1.0940446,2
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,132.57000732421875,27.450656942904857,7.471160741453874,1.342,7.65987374351296,755362496.0,60088000.0,0.44,137624545.0,301.29547,4.0766935,1
GILD,Gilead Sciences,Health Care,Biotechnology,131.27000427246094,-5.707046090035303,4.833023953450637,43.36,32.637343830224204,7934125056.0,9216000000.0,7.35,1241569874.0,17.859865,6.933397,2
GPN,Global Payments,Financials,Transaction & Payment Processing Services,78.62999725341797,21.35845710642101,3.396063003815017,2.935,23.60264364530735,7124387840.0,630185024.0,2.72,273543507.0,28.908087,0.9035334,1
GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,88.51000213623047,6.870324151621367,4.522813885361352,398.215,25.966248199217944,1347612544.0,870099968.0,6.31,132409847.0,14.026942,49.474567,3
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,32.959999084472656,-12.479590595370658,2.5801325335667347,14.626999,22.813211845102504,2027000064.0,1540000000.0,1.81,835397735.0,18.209946,2.5530596,1
DOC,Healthpeak Properties,Real Estate,Health Care REITs,21.88999938964844,33.45560241555084,1.8655711726474884,2.7999999,11.5562074182674,1109761536.0,221632992.0,0.32,689419702.0,68.40625,1.9445678,1
HSIC,Henry Schein,Health Care,Health Care Distributors,86.43000030517578,15.455516431326789,4.020307172080892,8.762,4.332810047095761,290124992.0,395000000.0,3.31,113916757.0,26.111782,3.028063,1
HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,182.13999938964844,-11.746755526711356,8.380349764649031,23.234,14.453248477093528,1527240576.0,1094161024.0,5.37,148229858.0,33.918064,7.804439,1
HPE,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",41.22999954223633,68.22875456100886,9.674763167403452,6.315,19.46733372572101,3836000000.0,1440000000.0,1.07,1324203521.0,38.532707,2.1571703,1
HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,357.8999938964844,10.388639662348762,15.442083071230828,128.38,2.7390932420872542,10128249856.0,14012000256.0,14.07,997116682.0,25.4371,25.718596,3
HON,Honeywell Technologies,Industrials,Industrial Conglomerates,229.8600006103516,-3.4327916081475647,9.10662423658441,24.264,32.165109034267914,2936875008.0,3968000000.0,12.53,316826559.0,18.344772,5.3587914,2
HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,25.0,15.992581614584669,1.8880447982130808,5.831,23.10894480379269,471169760.0,466879008.0,0.85,550314959.0,29.411764,1.7307028,1
HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,23.350000381469727,26.079484053662227,1.7066573300682373,14.87,34.80482321684038,1190875008.0,1011000000.0,1.47,684879281.0,15.884354,2.342496,1
HWM,Howmet Aerospace,Industrials,Aerospace & Defense,270.4100036621094,14.354780071995748,12.47217054893084,33.818,46.55831739961759,1192749952.0,1743000064.0,4.3,400107483.0,62.886044,19.636192,3
HUBB,Hubbell Incorporated,Industrials,Industrial Machinery & Supplies & Components,487.1000061035156,-2.130644392359328,28.137586601740328,25.822002,17.51702462022001,541449984.0,904300032.0,16.9,52841777.0,28.822487,6.829877,3
HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,291.5,-28.185501020731373,41.22082180380504,12.198,4.611443210930828,634124992.0,605000000.0,15.39,39404029.0,18.94087,2.230162,1
IBM,IBM,Information Technology,IT Consulting & Other Services,289.5199890136719,18.201688004436026,26.84977275927542,35.772,13.023485368290538,13080750080.0,10732999680.0,11.29,939885280.0,25.643932,8.25243,2
IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,223.82000732421875,17.74874107558636,9.053375245865324,12.748,24.79485661111581,525024992.0,507700000.0,6.76,74015052.0,33.109467,4.106337,1
IDXX,Idexx Laboratories,Health Care,Health Care Equipment,557.7999877929688,-3.4012216966957367,15.681507219754668,72.91499999999999,37.86812402392252,786844480.0,1095233024.0,13.61,78882997.0,40.98457,28.404114,3
ITW,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,272.760009765625,6.163639149579101,8.91597029730042,96.848,10.736076853174088,2215749888.0,3134000128.0,10.77,287700000.0,25.325905,24.303663,3
INCY,Incyte,Health Care,Biotechnology,116.86000061035156,23.192072378712652,5.649749126305783,30.823,1527.2967164864065,558867008.0,1431777024.0,7.08,199782155.0,16.50565,4.1556134,1
IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,80.58999633789062,2.4302214133637743,5.541018181202788,5.7150003,21.05680578963021,1035425024.0,587000000.0,1.48,391336834.0,54.452698,3.0991385,1
PODD,Insulet Corporation,Health Care,Health Care Equipment,164.47999572753906,-19.174449273936577,21.260456194607077,22.997999,48.17972119145522,253375008.0,302800000.0,4.28,69264674.0,38.429905,8.746144,1
ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,132.99000549316406,-19.776467355811786,12.03317677787524,13.852999999999998,3.606954777229792,3743124992.0,3931000064.0,6.88,565512495.0,19.329943,2.5535223,2
IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,83.83000183105469,17.32318902494431,3.335239987094129,6.0510002,7.650421998366458,3702625024.0,826000000.0,3.23,255303473.0,25.95356,1.5151187,1
INTU,Intuit,Information Technology,Application Software,275.3500061035156,-33.82189669749395,55.33774693019148,22.496,72.85603112840468,5232000000.0,4584000000.0,16.38,273537000.0,16.810135,3.660839,2
ISRG,Intuitive Surgical,Health Care,Health Care Equipment,426.010009765625,-5.870780325015116,24.45044264659564,17.232999,332.86330457863306,2254087424.0,2979099904.0,8.22,354162842.0,51.826035,8.63995,3
INVH,Invitation Homes,Real Estate,Single-Family Residential REITs,30.530000686645508,21.092144113340915,1.375918021787618,6.1929997,1.303583097383068,1021075392.0,581246976.0,0.95,594041956.0,32.136845,1.9947729,1
IQV,IQVIA,Health Care,Life Sciences Tools & Services,207.0399932861328,21.2745968871427,10.321724471431514,22.490999,12.98259651930386,2156750080.0,1384999936.0,8.05,166900000.0,25.719254,5.554542,1
JBHT,J.B. Hunt,Industrials,Cargo Ground Transportation,285.8299865722656,31.73946210766919,21.127750047871977,16.676001,0.153576691076935,829849984.0,622094976.0,6.43,94299203.0,44.452564,7.4987535,1
JBL,Jabil,Information Technology,Electronic Manufacturing Services,341.29998779296875,27.631909603653217,28.24505550935051,65.876,34.162270786234615,1211624960.0,862000000.0,7.99,104787089.0,42.715893,27.164915,3
JKHY,Jack Henry & Associates,Financials,Transaction & Payment Processing Services,146.8699951171875,-7.1031059789936375,10.506834600337044,24.892001,3.580316525528441,373407744.0,519152992.0,7.15,71050780.0,20.541258,4.899096,1
J,Jacobs Solutions,Industrials,Construction & Engineering,127.88999938964844,0.1991634049093818,5.716229114540049,9.380999,27.327416395549488,512446368.0,409808992.0,3.39,118080879.0,37.725662,4.590452,1
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,263.0400085449219,9.786601079728724,9.402798924040772,26.416,34.98515937540328,12511375360.0,21040001024.0,8.63,2407216971.0,30.479723,7.797243,2
JCI,Johnson Controls,Industrials,Building Products,140.75999450683594,5.532318993627115,3.73607461826736,13.449,4.91341686611291,2870374912.0,2048999936.0,3.27,610115603.0,43.04587,6.3531322,1
KVUE,Kenvue,Consumer Staples,Personal Care Products,19.82999992370605,16.0054611645746,0.6907768006613324,15.701,10.38647342995169,1858000000.0,1622000000.0,0.84,1920008668.0,23.607143,3.5891402,1
KDP,Keurig Dr Pepper,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,33.29999923706055,30.49490971047332,2.1655938046198053,6.311999999999999,2.646391418383285,-16345499648.0,1832000000.0,1.35,1360559471.0,24.666666,1.7934079,1
KEYS,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,313.8599853515625,7.148699632636804,15.371537187831628,18.174,87.45467730239304,1085750016.0,1073000000.0,6.21,170895368.0,50.54106,8.465314,0
KMB,Kimberly-Clark,Consumer Staples,Household Products,114.72000122070312,19.904858096527185,4.874665619149688,111.727,6.477829568543086,1054625024.0,1720999936.0,5.17,331940357.0,22.189554,21.201258,3
KIM,Kimco Realty,Real Estate,Retail REITs,25.31999969482422,13.967891292517088,0.9732090326851952,5.8579996,1.9172207026781536,838712128.0,583385984.0,0.87,674389792.0,29.103447,1.6436222,1
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,32.060001373291016,-2.51156062826715,0.812402149628426,10.597,0.2039255671679837,1646875008.0,3297999872.0,1.49,2224825757.0,21.516779,2.2771504,1
KLAC,KLA Corporation,Information Technology,Semiconductor Materials & Equipment,235.5500030517578,53.14381218148165,34.07882407872435,94.975996,24.508243542278542,2890187008.0,4670560768.0,3.53,1306275210.0,66.72805,52.802063,3
KR,Kroger,Consumer Staples,Food Retail,58.220001220703125,-19.85937447982452,4.194889948674017,13.779001,11.116700201207244,2994500096.0,1046000000.0,1.71,612647282.0,34.046783,6.2926936,1
LH,Labcorp,Health Care,Health Care Services,286.9800109863281,4.849010911085689,8.103286916259947,11.047,12.740565670207516,1142537472.0,941500032.0,11.28,82000000.0,25.44149,2.705878,1
LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,351.4100036621094,59.37346521766721,51.82645058787737,66.762,95.69368584373017,4352341504.0,6708201984.0,5.31,1250571000.0,66.17891,41.518196,3
LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,46.9900016784668,-13.086775447779802,2.87884199335807,90.455,22.296618680950782,1622625024.0,1842000000.0,2.71,662637325.0,17.339483,26.004427,3
LDOS,Leidos,Industrials,Diversified Support Services,108.83999633789062,-31.50783268945527,17.876609178780154,30.579,6.372890810207782,1194749952.0,1412999936.0,10.93,125785466.0,9.957913,2.730968,1
LEN,Lennar,Consumer Discretionary,Homebuilding,88.20999908447266,0.1215553683533798,2.9444390907193028,7.367999999999999,20.60618198759055,1077926016.0,1598947968.0,6.38,210506003.0,13.826018,0.9828303,1
LII,Lennox International,Industrials,Building Products,570.030029296875,25.971949393908066,26.76625768657721,76.791,2.698314952695516,187137504.0,793400000.0,22.52,34799968.0,25.312168,16.346352,3
LLY,Lilly (Eli),Health Care,Pharmaceuticals,1213.9100341796875,31.16731558825126,102.37024236873684,107.459,10.836205481700311,9156599808.0,25276999680.0,28.16,891741406.0,43.1076,34.765587,3
LIN,Linde plc,Materials,Industrial Gases,546.6400146484375,9.790101048474227,10.651605090903978,18.229,12.8405552672548,4694499840.0,7081999872.0,15.09,462347310.0,36.225315,6.556953,2
LMT,Lockheed Martin,Industrials,Aerospace & Defense,545.9099731445312,-14.420763089643696,38.737853844781725,67.64,6.38591995684278,3987124992.0,4792999936.0,20.64,230563608.0,26.449127,16.765762,3
LULU,Lululemon Athletica,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",118.43000030517578,-24.17082477969621,17.94248304419168,32.027,79.2419556333062,1133960960.0,1459659008.0,12.35,108437957.0,9.589474,2.8081949,1
LITE,Lumentum,Information Technology,Communications Equipment,728.3200073242188,-5.692238605817608,63.16722034839609,22.834998,1383.615221987315,93350000.0,439000000.0,5.68,77800000.0,128.22536,17.562574,0
MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,266.3500061035156,10.756643886346662,15.10181019613158,27.458,5.330987137227688,3518749952.0,4627999744.0,15.18,291936635.0,17.546114,4.658342,2
MRSH,Marsh McLennan,Financials,Insurance Brokers,178.5399932861328,2.6533918844773554,5.575416538174178,27.571,7.053106256293508,4965374976.0,3924999936.0,8.0,481794501.0,22.3175,5.908985,2
MLM,Martin Marietta Materials,Materials,Construction Materials,599.4199829101562,0.1570649766212744,26.2154654294474,9.47,3.3431300514327704,841750016.0,965000000.0,15.94,60045900.0,37.604767,3.1866074,3
MRVL,Marvell Technology,Information Technology,Semiconductors,245.2899932861328,124.10078155571452,63.24606160913844,16.028000000000002,59.573148994869726,2269700096.0,2526700032.0,2.92,874800000.0,84.00342,11.790521,0
MAS,Masco,Industrials,Building Products,82.7699966430664,39.330414912968806,5.358804955641813,8457.143,10.920349000844356,738499968.0,837000000.0,4.04,201734437.0,20.487623,-68.97499,1
MA,Mastercard,Financials,Transaction & Payment Processing Services,539.3900146484375,7.740171265275868,12.031856816325348,232.076,34.68608783398412,16148124672.0,15569999872.0,17.26,877036230.0,31.25087,71.197205,3
MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,53.45000076293945,6.154405159500975,2.4405277614640597,24.728,6.211552888222056,714025024.0,1618400000.0,6.01,254055150.0,8.893511,2.054189,1
MDT,Medtronic,Health Care,Health Care Equipment,83.19000244140625,-2.711413841595058,3.823340330974766,9.8409995,6.227234967090549,4625375232.0,4800999936.0,3.73,1280045190.0,22.30295,2.1530619,2
MRK,Merck & Co.,Health Care,Pharmaceuticals,129.55999755859375,7.978232277004671,5.202848010627403,18.944,9.545055457005144,14049250304.0,8935000064.0,3.55,2469824415.0,36.495773,6.974591,2
META,Meta Platforms,Communication Services,Interactive Media & Services,582.9000244140625,1.8184760716984945,36.971622376271,32.930002,22.34964127614105,25558249472.0,70586998784.0,27.51,2196045588.0,21.18866,6.071053,2
MGM,MGM Resorts,Consumer Discretionary,Casinos & Gaming,47.09999847412109,25.265958472148757,4.8015461683750384,13.488,6.612041902632844,528360256.0,187731008.0,0.73,255851235.0,64.520546,4.952161,1
MCHP,Microchip Technology,Information Technology,Semiconductors,84.63999938964844,26.546871898761896,9.14356122741934,3.405,3.533096127267915,1139912448.0,118800000.0,0.22,542079281.0,384.72726,7.1329846,0
MU,Micron Technology,Information Technology,Semiconductors,975.5599975585938,158.24861614226023,258.65218332857967,66.63799999999999,179.8201438848921,7639499776.0,50468999168.0,44.19,1129393151.0,22.076488,15.186886,3
MSFT,Microsoft,Information Technology,Systems Software,390.489990234375,4.949514543198991,23.050759914225257,34.013999,22.419692737430168,37011251200.0,125215997952.0,16.79,7428434704.0,23.257294,7.000914,2
MAA,Mid-America Apartment Communities,Real Estate,Multi-Family Residential REITs,142.19000244140625,15.31249303934841,5.254931043738409,6.711,1.451122084224279,909082496.0,385695008.0,3.3,116384802.0,43.08788,2.9859931,1
MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,60.90999984741211,5.208222418077333,1.9152306794303893,10.1610005,6.98537837466196,2847500032.0,2608999936.0,2.02,1283649766.0,30.153465,3.036391,1
MPWR,Monolithic Power Systems,Information Technology,Semiconductors,1288.1600341796875,9.329886338476925,121.44725064807496,19.574,373.61598324065545,491719136.0,679657024.0,13.91,49130000.0,92.60676,17.209427,3
MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,97.5999984741211,31.60732693435388,7.68542881008236,26.654,676.665538724895,1684340480.0,2031923968.0,2.07,978008110.0,47.149757,10.9368,0
MCO,Moody's Corporation,Financials,Financial Exchanges & Data,490.510009765625,10.71390661848524,10.180574418508831,71.36099999999999,18.487289202114276,2266125056.0,2495000064.0,13.93,174676438.0,35.21249,28.617855,3
MOS,Mosaic Company (The),Materials,Fertilizers & Agricultural Chemicals,21.1299991607666,-19.48391437863635,1.3389957127441194,0.59399996,3.385757710468455,-289787488.0,45000000.0,0.14,317846644.0,150.92856,0.5689743,1
MSI,Motorola Solutions,Information Technology,Communications Equipment,422.6600036621094,-3.9564226664879367,18.439360075394127,99.289,8.08541704690637,1815124992.0,2090000000.0,12.38,165995582.0,34.14055,27.612204,3
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,84.66000366210938,-3.3405507796871667,3.7099200334603375,16.2,4.736938925680648,1559624960.0,1912000000.0,3.32,565540798.0,25.500002,3.9733424,1
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",154.1699981689453,52.79484225716654,26.872512702196783,106.734,38.533134772896496,1295250048.0,1276000000.0,6.35,195919927.0,24.27874,22.366167,3
NFLX,Netflix,Communication Services,Movies & Entertainment,77.6500015258789,-21.51015739780965,9.203722530470795,48.494998,69.03826722664913,25993676800.0,13373640704.0,3.1,4210798528.0,25.048388,10.508864,2
NEM,Newmont,Materials,Gold,97.04000091552734,-13.79368585770634,7.792182413860704,25.832,51.49345695675136,9804874752.0,8456000000.0,7.71,1067552764.0,12.586251,2.9812596,2
NWSA,News Corp (Class A),Communication Services,Publishing,26.63999938964844,8.86800219528273,0.7454489638634176,6.524000000000001,61.24118476727786,1744000000.0,447000000.0,0.79,362370055.0,33.721516,1.7075828,1
NWS,News Corp (Class B),Communication Services,Publishing,30.170000076293945,7.213932944832481,0.9121870262246824,6.524000000000001,61.24118476727786,1744000000.0,447000000.0,0.79,181392937.0,38.189873,1.9338504,1
NEE,NextEra Energy,Utilities,Multi-Utilities,88.33999633789062,-4.0364066425049705,3.824355453209016,10.325,1.5462122443293944,-18453374976.0,8184000000.0,3.94,2085605358.0,22.421318,3.3359766,1
NI,NiSource,Utilities,Multi-Utilities,47.81999969482422,2.078120132026961,0.7536736667544541,9.1120005,0.3432521590513064,-1562412544.0,962499968.0,2.01,479439245.0,23.791044,2.3734365,1
NDSN,Nordson Corporation,Industrials,Industrial Machinery & Supplies & Components,290.3800048828125,10.62674177290246,8.415272556761321,17.14,4.493531274170729,574589504.0,528116000.0,9.35,55717948.0,31.056684,5.0525475,1
NSC,Norfolk Southern,Industrials,Rail Transportation,322.7099914550781,12.517330516328617,8.547729653161591,17.615,5.162855162855163,1298749952.0,2667000064.0,11.88,224594001.0,27.16414,4.5860987,1
NOC,Northrop Grumman,Industrials,Aerospace & Defense,549.010009765625,-21.095441569575247,55.2485724539324,28.511998,10.413033730257586,2071624960.0,4576000000.0,31.9,142033476.0,17.210346,4.5561,3
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",19.780000686645508,2.116674391575999,1.7289185759823351,29.533002000000003,1.2217510468737456,-1500744960.0,568206976.0,1.24,459110140.0,15.951613,3.7348943,1
NRG,NRG Energy,Utilities,Independent Power Producers & Energy Traders,136.6999969482422,-8.465534998344797,13.174754902322872,6.2480003,0.762900737184982,431624992.0,172000000.0,0.92,210986470.0,148.58694,6.8856087,1
NUE,Nucor,Materials,Steel,220.75,30.4865572095516,23.94686797661681,12.285,24.955156950672645,-384100000.0,2320999936.0,10.09,227740950.0,21.878098,2.3434432,1
NVDA,Nvidia,Information Technology,Semiconductors,194.8300018310547,9.80470684269068,12.189420447958808,114.28799999999998,65.8033406243786,46335873024.0,159612993536.0,6.53,24221000000.0,29.83614,24.142504,2
NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,6750.7900390625,0.5262468296566002,372.7267158260846,33.257,160.21944045446406,1250691712.0,1238599040.0,409.77,2699292.0,16.474585,5.278137,3
NXPI,NXP Semiconductors,Information Technology,Semiconductors,273.3599853515625,39.17559050450775,40.63069471021964,25.812998,27.719039422998115,2727124992.0,2652999936.0,10.47,252471079.0,26.108881,6.319877,3
OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,48.90999984741211,-21.95693244664125,3.356157444944068,4.053,12.002771566249882,3033374976.0,736000000.0,0.74,994634701.0,66.0946,1.5819776,1
ODFL,Old Dominion,Industrials,Cargo Ground Transportation,217.6499938964844,7.788053375070485,14.852429729251035,23.331,43.28792400323365,861986240.0,1007300992.0,4.79,207968283.0,45.43841,10.296621,1
ON,ON Semiconductor,Information Technology,Semiconductors,91.22000122070312,43.676167599852505,18.668207129914727,7.4939996,57.16894456016208,1282174976.0,573699968.0,1.36,389185602.0,67.07353,4.8956156,0
OKE,Oneok,Energy,Oil & Gas Storage & Transportation,87.83000183105469,0.4322089259317678,2.8510368172543625,15.903,0.4537779653862389,454375008.0,3531000064.0,5.61,630032852.0,15.655972,2.4750607,1
